ID,Nombre,Categoría,Descripción,Precio (ARS)
7672,Email Marketing Campaign,Marketing Digital,Campañas De Email Marketing,
7677,Content Creation and Management,Marketing Digital,Gestión De Contenido,
7678,Keyword Optimization for SEO,Marketing Digital,Optimización De Palabras Clave,
7679,Automated Email Marketing,Marketing Digital,Email Marketing Automatizado,
7693,Integración en Estrategias de Marketing,Marketing Digital,Integración De Marketing Con Herramientas Open Source,
7734,Implementación de soluciones de automatización de marketing,Marketing Digital,Automatización De Marketing,
7747,Servicios de análisis de sentimientos y gestión de la reputación en redes sociales,Marketing Digital,Análisis De Sentimientos Y Reputación En Redes Sociales,
7761,Implementación de soluciones de automatización de marketing y personalización de campañas a escala,Marketing Digital,Marketing,
7792,Segmentación Avanzada para Estrategias de Marketing,Marketing Digital,Segmentación De Audiencias Y Personalización De Contenido.,
7805,Análisis de sentimientos y reputación en redes sociales,Marketing Digital,Análisis De Sentimientos Y Gestión De La Reputación En Redes Sociales.,
7825,Servicios de Marketing Digital,Marketing Digital,Marketing Digital,
7857,SEO (Optimización de Motores de Búsqueda),Marketing Digital,Optimización Seo,
7858,Generación de Contenido Personalizado y Relevante,Marketing Digital,Creación De Contenido,
7882,Automatización de Campañas de Marketing,Marketing Digital,Automatización De Marketing,
7883,Optimización de Procesos de Ventas y Generación de Leads,Marketing Digital,Optimización De Ventas,
7888,Personalización de Experiencias en Tiempo Real,Marketing Digital,Personalización En Tiempo Real,
7893,Recomendaciones de Productos Personalizadas,Marketing Digital,Recomendaciones Personalizadas,
7896,Diseño de Identidad Corporativa,Marketing Digital,Diseño De Identidad Corporativa,
7897,Gestión de Redes Sociales,Marketing Digital,Gestión De Redes Sociales,
7902,Generación de Contenido Personalizado,Marketing Digital,Generación De Contenido Personalizado,
7904,Algoritmos de Marketing Digital,Marketing Digital,Optimización De Marketing Con Ia,
7910,Email Marketing con IA,Marketing Digital,Automatización De Email Marketing,
7911,Gestión de Redes Sociales con IA,Marketing Digital,Gestión De Redes Sociales,
7913,Plataforma de Email Marketing con IA,Marketing Digital,Email Marketing Con Ia,
7915,Plataforma de Marketing Digital con IA,Marketing Digital,Marketing Digital Automatizado,
7916,Optimización de Contenido con IA,Marketing Digital,Optimización De Contenido Con Ia,
7920,Optimización de Contenido SEO,Marketing Digital,Optimización Seo,
7921,Generación Automática de Contenido,Marketing Digital,Generación De Contenido Automático,
7923,Optimización de Estrategias de Marketing,Marketing Digital,Optimización De Marketing,
7934,Optimización de Estrategias Digitales,Marketing Digital,Optimización Digital,
7948,Plataforma de Gestión de Campañas Publicitarias,Marketing Digital,Gestión De Campañas Publicitarias,
7953,Plataforma de Gestión de Afiliados,Marketing Digital,Gestión De Programas De Afiliados,
7960,Plataforma de Marketing de Contenidos,Marketing Digital,Optimización De Marketing De Contenidos,
7965,Plataforma de Gestión de Redes Sociales,Marketing Digital,Gestión De Redes Sociales,
7974,Plataforma de Automatización de Tareas de Marketing,Marketing Digital,Automatización De Tareas De Marketing,
7986,Gestion de Anuncios y Creacion de contenido basico Facebook entre 1 y 5 posteos (no incluye monto de pauta),Marketing Digital,Gestión De Anuncios Y Creación De Contenido Básico Facebook,
7987,Gestion de Anuncios Facebook con contenido nivel intermedio entre 5 y 10 posteos (no incluye monto de pauta),Marketing Digital,Gestión De Anuncios Facebook Con Contenido Intermedio,
7993,Plataformas para Automatización de Marketing,Marketing Digital,Plataforma De Automatización De Marketing Con Ia,
7995,Gestión de Campañas de Marketing con IA,Marketing Digital,Plataforma De Gestión De Campañas De Marketing Con Ia,
7996,Lead Scoring con IA,Marketing Digital,Solución De Lead Scoring Basada En Ia,
7997,Análisis de Atribución de Marketing con IA,Marketing Digital,Solución De Análisis De Atribución De Marketing Con Ia,
8015,Facilita la ideación y generación de contenidos,Marketing Digital,Herramienta De Generación De Contenidos,
8025,Diseño gráfico,Marketing Digital,Diseño Gráfico Y Branding.,
8040,Diseño gráfico y branding,Marketing Digital,Servicios De Diseño Gráfico Y Desarrollo De Marca.,
8041,Producción de contenido audiovisual,Marketing Digital,Servicios De Producción De Contenido Audiovisual Para Marketing Y Comunicación.,
8042,Consultoría en marketing digital,Marketing Digital,Servicios De Consultoría En Estrategia Y Ejecución De Marketing Digital.,
8043,Campaña de publicidad,Marketing Digital,"Servicios De Planificación, Creación Y Ejecución De Campañas Publicitarias.",
8056,Servicios de diseño gráfico,Marketing Digital,"Servicios De Creación De Diseños Gráficos, Piezas De Publicidad Y Materiales Corporativos.",
8102,Servicios de diseño gráfico y multimedia,Marketing Digital,"Servicios De Diseño Y Producción De Material Gráfico, Audiovisual Y Multimedia.",
8164,Redacción de informes,Marketing Digital,Servicio De Redacción Profesional De Informes.,
8165,Creación de presentaciones,Marketing Digital,Servicio De Diseño De Presentaciones Profesionales.,
8166,Transcripción de audio,Marketing Digital,Servicio De Transcripción Profesional De Audio.,
8167,Traducción de documentos,Marketing Digital,Servicio De Traducción De Contenido Profesional.,
8168,Edición de videos,Marketing Digital,Servicio Completo De Edición Profesional De Videos.,
8169,Diseño de logotipos,Marketing Digital,Servicio De Diseño Profesional De Logotipos.,
8170,Diseño de material promocional,Marketing Digital,Servicio De Diseño De Material Promocional.,
8173,Campañas de marketing digital,Marketing Digital,Servicio Integral De Campañas De Marketing Digital.,
8174,Consultoría de marketing digital,Marketing Digital,Servicio De Consultoría Integral En Marketing Digital.,
8176,Fotografía profesional,Marketing Digital,Servicio De Fotografía Profesional A Medida.,
8177,Producción de video,Marketing Digital,Servicio De Producción De Videos Profesionales.,
8185,Servicio de SEO,Marketing Digital,Servicio De Optimización Seo Para Mejorar El Posicionamiento Web.,
8186,Campaña de email marketing,Marketing Digital,Servicio De Email Marketing Para Campañas Efectivas.,
8187,Fotografía de producto,Marketing Digital,Servicio De Fotografía De Productos Para Catálogos Y Ecommerce.,
8189,Servicio de traducción,Marketing Digital,Traducción De Contenido A Múltiples Idiomas.,
8190,Producción de video corporativo,Marketing Digital,Producción De Videos Corporativos Y De Marca.,
8193,Diseño de logotipo,Marketing Digital,Creación De Logotipos Y Marcas.,
8194,Campaña de publicidad en redes sociales,Marketing Digital,Publicidad En Redes Sociales Para Impulsar Marcas Y Productos.,
8195,Auditoría de SEO,Marketing Digital,Evaluación Y Optimización Del Posicionamiento En Buscadores.,
8198,Redacción de contenidos,Marketing Digital,Redacción De Contenidos Persuasivos Y De Calidad.,
8199,Diseño de folleto,Marketing Digital,Diseño De Piezas Gráficas Impresas Para Marketing.,
8200,Diseño de infografía,Marketing Digital,Diseño De Piezas Visuales Informativas Y De Alto Impacto.,
8201,Video promocional,Marketing Digital,"Creación De Contenido Audiovisual Para Promocionar Una Marca, Producto O Servicio.",
8202,Diseño de presentación,Marketing Digital,Desarrollo De Presentaciones Empresariales Cautivadoras.,
8203,Estrategia de redes sociales,Marketing Digital,Planificación Y Gestión De La Estrategia De Redes Sociales De Una Empresa.,
8205,Creación de contenido,Marketing Digital,Desarrollo De Contenidos Estratégicos Para Atraer Y Fidelizar A La Audiencia.,
8207,Campaña de social media,Marketing Digital,Ejecución De Campañas De Social Media Para Aumentar La Visibilidad Y Interacción De La Marca.,
8208,Diseño de identidad de marca,Marketing Digital,Diseño De La Identidad Visual De Una Marca Para Fortalecer Su Posicionamiento.,
8209,Estrategia de SEO,Marketing Digital,Optimización Del Posicionamiento Web Orgánico Para Aumentar La Visibilidad Y Tráfico.,
8210,Animación 2D,Marketing Digital,Producción De Animaciones 2D Para Comunicar Mensajes De Marca De Manera Creativa.,
8212,Diseño de empaques,Marketing Digital,Diseño De Empaques Y Etiquetas Para Resaltar La Presencia De Los Productos En El Mercado.,
8214,Posicionamiento SEO,Marketing Digital,Mejora Del Posicionamiento Web Orgánico A Través De Estrategias De Seo.,
8215,Producción de podcast,Marketing Digital,Creación De Un Programa De Podcast Para Ofrecer Contenido De Valor A Los Oyentes.,
8216,Campaña de publicidad display,Marketing Digital,Implementación De Campañas De Publicidad Display Para Generar Visibilidad Y Tráfico Web.,
8217,Filmación de video corporativo,Marketing Digital,"Producción De Videos Corporativos Para Fines De Comunicación, Marketing Y Promoción.",
8222,Servicios de traducción,Marketing Digital,Servicios De Traducción De Contenido A Diversos Idiomas.,
8223,Servicios de interpretación,Marketing Digital,Servicios De Interpretación En Vivo Para Eventos Y Reuniones Multilinguës.,
8226,Diseño de material impreso,Marketing Digital,Servicio De Diseño De Material Impreso Corporativo Y De Marketing.,
8227,Animación 3D,Marketing Digital,Servicio De Producción De Animaciones 3D Fílmicas Y Para Medios Interactivos.,
8228,Edición de video,Marketing Digital,Servicio De Post-Producción De Videos Corporativos Y De Marketing.,
8229,Retoque fotográfico,Marketing Digital,Servicio De Retoque Y Edición Avanzada De Fotografías.,
8230,Copywriting,Marketing Digital,Servicio De Creación De Contenido Publicitario Y De Marketing.,
8235,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google,Marketing Digital,Campaña de Google Ads: Impulsa tu negocio con publicidad efectiva en Google,
8236,"Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para impulsar tu negocio",Marketing Digital,"Campaña de Facebook Ads: Diseña, implementa y gestiona tu publicidad en Facebook para llegar a tu público objetivo, generar clientes potenciales y aumentar las ventas.",
8237,Campaña de Remarketing: Recupera clientes y dispara tus ventas,Marketing Digital,Campaña de Remarketing para Ecommerce: Recupera clientes potenciales y aumenta tus ventas,
8239,Diseño de imagen de marca,Marketing Digital,Servicio De Diseño De Imagen De Marca Completa.,
8240,Diseño de empaquetado,Marketing Digital,Servicio De Diseño De Empaquetado Para Ecommerce.,
8241,Análisis SEO: Auditoría y Optimización para tu E-commerce,Marketing Digital,"Análisis SEO: Auditoría y Optimización para tu E-commerce. Servicio para potenciar tu presencia online, aumentar ventas y mejorar visibilidad en buscadores.",
8244,Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas para Aumentar Ventas y Fidelizar Clientes,Marketing Digital,Estrategia de Email Marketing para Ecommerce: Diseña y Automatiza tus Campañas,
8247,"Optimización SEO para E-commerce: Mejora tu Posicionamiento, Tráfico y Conversiones",Marketing Digital,"Servicio de optimización SEO para e-commerce que mejora la visibilidad, atrae tráfico calificado y aumenta las conversiones.",
8257,Servicio de SEO para Ecommerce: Optimiza tu tienda online y aumenta tus ventas,Marketing Digital,Servicio de Optimización SEO para Ecommerce,
8258,Servicio de Publicidad Paid para Ecommerce: Aumenta tus Ventas con Anuncios Segmentados,Marketing Digital,"Servicio de Publicidad Paid para E-commerce: Aumenta tu visibilidad, atrae clientes y genera más ventas.",
8263,"Servicio de Gestión de Contenidos para Ecommerce: Planificación, Creación y Optimización SEO",Marketing Digital,Servicio de Gestión de Contenidos para Ecommerce: La clave para el éxito en el comercio electrónico.,
8264,Servicio de Optimización SEO para Ecommerce: Mejora tu Visibilidad y Genera Más Ventas,Marketing Digital,"Servicio de Optimización SEO para E-commerce: Impulsa tu tienda en línea a la cima de los resultados de búsqueda, aumenta el tráfico, las conversiones y las ventas.",
8265,"Servicio de Gestión de Redes Sociales para Ecommerce: Aumenta tu Visibilidad, Engagement y Ventas",Marketing Digital,"Servicio de Gestión de Redes Sociales para Ecommerce: Planificación de contenido, gestión de cuentas, análisis, publicidad y marketing de influencers para aumentar el alcance, generar leads y mejorar la reputación de la ",
